xl,xh,NLOnovp,dNLOnovp
806.25,807.5,0.00035603147659151867,1.3120822710568377e-07
807.5,808.75,0.0003599146698065448,1.321738739158336e-07
808.75,810.0,0.00036399792681635545,1.3310690724079398e-07
810.0,811.25,0.00036815667686619023,1.341798560052786e-07
811.25,812.5,0.0003724055339161733,1.3517672980380678e-07
812.5,813.75,0.00037617701849615665,1.360777934570388e-07
813.75,815.0,0.00038054194435384114,1.3715494292912972e-07
815.0,816.25,0.000384901002232766,1.3814653929987552e-07
816.25,817.5,0.0003890802609232148,1.3915571945767228e-07
817.5,818.75,0.000393412171624446,1.401025804478046e-07
818.75,820.0,0.00039794164343084963,1.4116049626282985e-07
820.0,821.25,0.00040212977545908484,1.421439599866492e-07
821.25,822.5,0.00040648951300289933,1.4318758517876503e-07
822.5,823.75,0.0004115753344929333,1.4435289597703896e-07
823.75,825.0,0.00041603936485998754,1.4533860444975784e-07
825.0,826.25,0.0004209922597673179,1.464473440023999e-07
826.25,827.5,0.0004257122994209389,1.4756711711539174e-07
827.5,828.75,0.00043019449302255,1.4859540060067657e-07
828.75,830.0,0.0004355513714355567,1.4985403153330927e-07
830.0,831.25,0.0004406253335931731,1.5093397228057469e-07
831.25,832.5,0.00044597504048776666,1.5219768462021962e-07
832.5,833.75,0.0004508273269089337,1.5325205534025458e-07
833.75,835.0,0.00045616673913013615,1.5453846774180994e-07
835.0,836.25,0.00046152464816493096,1.5568924633199017e-07
836.25,837.5,0.00046693803418001756,1.5680865386416064e-07
837.5,838.75,0.000472564103441445,1.581264055270795e-07
838.75,840.0,0.0004778104514722626,1.5926317349217774e-07
840.0,841.25,0.0004834721614356657,1.604649523735033e-07
841.25,842.5,0.0004893257009647243,1.6177198523549596e-07
842.5,843.75,0.000495191894460469,1.6309161896388406e-07
843.75,845.0,0.0005012240589054776,1.6438641436617776e-07
845.0,846.25,0.000506953436598821,1.656478893543873e-07
846.25,847.5,0.0005130243763271741,1.6685413271330002e-07
847.5,848.75,0.0005194664333115598,1.6827895593749516e-07
848.75,850.0,0.0005253599158348658,1.6960835309581423e-07
850.0,851.25,0.0005319606769124349,1.7098160268620063e-07
851.25,852.5,0.000538781671617608,1.7237410633750715e-07
852.5,853.75,0.0005451878568355492,1.738299640598274e-07
853.75,855.0,0.0005516935092001009,1.7518954447177875e-07
855.0,856.25,0.0005584255760646205,1.7652793512773424e-07
856.25,857.5,0.0005658450868778324,1.781511027861559e-07
857.5,858.75,0.0005728053914804085,1.795422646270526e-07
858.75,860.0,0.0005797915679116557,1.8102366353384023e-07
860.0,861.25,0.0005868345502307221,1.8250932326519653e-07
861.25,862.5,0.0005941936957318056,1.8405038636530385e-07
862.5,863.75,0.0006017253261867572,1.8549653055477556e-07
863.75,865.0,0.0006097124429436402,1.8722317635510547e-07
865.0,866.25,0.0006174482779565152,1.8869210952534215e-07
866.25,867.5,0.000625629919305193,1.9044081919050794e-07
